id,date,product,state,county,amount,severity
C01530,2024-01-24,Health,CT,Litchfield,8233.76,High
C01531,2023-11-09,Auto,CT,New Haven,17416.58,Low
C01532,2023-11-25,Health,CT,New London,4318.4,Medium
C01533,2024-08-20,Auto,MA,,2752.17,Medium
C01534,2023-11-14,Auto,RI,,10320.44,Low
C01535,2024-04-21,Home,NY,,11133.65,Low
C01536,2023-01-23,Health,RI,,19915.77,Low
C01537,2023-03-15,Home,RI,,4995.25,Low
C01538,2024-03-25,Life,CT,Fairfield,16288.28,Low
C01539,2023-08-17,Auto,RI,,7359.53,Low
C01540,2023-03-20,Health,RI,,10308.73,Low
C01541,2024-04-05,Life,CT,Hartford,3095.99,Low
C01542,2023-03-05,Life,NY,,16096.1,Medium
C01543,2023-03-04,Auto,RI,,27086.57,High
C01544,2023-12-14,Home,RI,,7313.39,Low
C01545,2023-03-18,Home,CT,Windham,5668.72,Low
C01546,2023-02-23,Auto,MA,,13911.87,Medium
C01547,2023-08-07,Health,NY,,7520.46,Low
C01548,2024-01-09,Home,RI,,15617.44,Low
C01549,2024-08-18,Auto,CT,Windham,14459.2,Low
C01550,2024-05-27,Auto,NY,,12775.49,Low
C01551,2023-03-05,Home,RI,,17348.33,Low
C01552,2024-01-14,Life,MA,,11041.07,Medium
C01553,2024-07-25,Life,MA,,9731.4,Low
C01554,2023-07-24,Health,RI,,2056.26,High
C01555,2023-03-05,Life,NY,,11653.75,Medium
C01556,2023-06-29,Health,RI,,1569.69,Low
C01557,2023-08-04,Health,NY,,11148.32,Medium
C01558,2024-06-22,Home,NY,,10685.65,Low
C01559,2023-03-29,Health,NY,,8276.38,Low
C01560,2023-05-21,Life,CT,Fairfield,2349.11,Low
C01561,2024-04-19,Health,NY,,16070.17,Low
C01562,2023-10-15,Home,CT,Tolland,18474.39,Medium
C01563,2023-07-18,Auto,RI,,16578.59,Low
C01564,2023-07-05,Health,RI,,10823.73,Low
C01565,2023-05-04,Health,RI,,14221.02,Low
C01566,2023-10-26,Health,MA,,7209.87,Low
C01567,2024-03-15,Auto,NY,,9738.45,Low
C01568,2023-12-24,Home,MA,,15125.14,Medium
C01569,2023-08-28,Home,MA,,9371.17,Medium
C01570,2024-08-15,Auto,RI,,13577.59,Medium
C01571,2024-03-14,Auto,NY,,9617.21,Medium
C01572,2024-01-18,Auto,CT,New Haven,1437.71,Low
C01573,2024-01-18,Life,RI,,29727.13,High
C01574,2023-01-22,Home,MA,,17699.6,Low
C01575,2023-09-01,Health,RI,,25193.84,High
C01576,2023-01-26,Home,MA,,26251.29,High
C01577,2023-10-03,Health,RI,,11705.65,Low
C01578,2024-07-15,Life,NY,,5764.95,Low
C01579,2024-03-14,Life,RI,,1671.55,Low
C01580,2023-06-09,Auto,RI,,9836.82,Low
C01581,2024-06-19,Health,MA,,6248.59,Low
C01582,2023-02-19,Home,MA,,835.31,Medium
C01583,2023-03-26,Life,NY,,9564.85,Low
C01584,2024-02-05,Auto,CT,New London,14245.79,Low
C01585,2023-12-22,Home,CT,Litchfield,13224.33,Medium
C01586,2024-01-23,Auto,CT,Tolland,17165.67,Low
C01587,2024-08-01,Auto,CT,New London,4608.38,Medium
C01588,2023-04-26,Home,NY,,19169.17,Low
C01589,2024-05-15,Health,CT,Tolland,2616.13,Low
C01590,2023-03-18,Home,NY,,9216.91,Low
C01591,2024-02-04,Auto,NY,,19019.31,Medium
C01592,2023-10-30,Auto,NY,,17901.35,Low
C01593,2024-08-23,Life,MA,,1434.32,Low
C01594,2023-05-01,Life,MA,,506.68,Low
C01595,2024-05-12,Health,NY,,8758.42,Low
C01596,2024-07-06,Auto,MA,,7449.68,High
C01597,2023-04-10,Auto,MA,,11880.9,Low
C01598,2023-04-05,Life,MA,,13616.89,Medium
C01599,2024-02-25,Auto,CT,Middlesex,9348.02,Low
C01600,2024-02-26,Auto,MA,,8967.92,Medium
C01601,2023-04-06,Life,NY,,12284.12,Low
C01602,2024-06-23,Life,MA,,16181.84,Medium
C01603,2024-05-06,Health,MA,,6843.92,Low
C01604,2024-06-10,Health,MA,,16612.18,Low
C01605,2024-05-24,Auto,NY,,4627.67,Low
C01606,2024-05-09,Health,NY,,13310.77,Low
C01607,2024-05-20,Life,CT,Tolland,11006.26,Low
C01608,2023-06-19,Auto,MA,,7250.3,Low
C01609,2023-04-03,Auto,MA,,18371.31,Medium
C01610,2023-11-28,Life,MA,,19968.11,Low
C01611,2024-07-26,Auto,MA,,10495.24,Low
C01612,2023-04-01,Life,NY,,17852.2,Low
C01613,2023-07-05,Health,MA,,14133.98,Low
C01614,2023-06-04,Auto,CT,New London,9454.47,Low
C01615,2024-06-07,Auto,CT,Litchfield,7627.91,Medium
C01616,2024-04-30,Home,CT,Fairfield,16046.69,Low
C01617,2023-01-12,Life,RI,,16939.05,High
C01618,2023-05-13,Auto,MA,,15287.47,Low
C01619,2023-06-15,Life,MA,,2653.76,Low
C01620,2024-01-02,Auto,RI,,2771.43,Low
C01621,2024-03-30,Auto,CT,Windham,18363.62,Low
C01622,2023-08-29,Home,MA,,2643.14,Low
C01623,2023-07-20,Auto,RI,,15399.42,Low
C01624,2024-08-09,Auto,RI,,5867.73,Low
C01625,2023-12-27,Health,MA,,19125.18,Low
C01626,2023-09-26,Home,MA,,15089.48,Low
C01627,2023-01-17,Life,MA,,6713.41,Medium
C01628,2024-05-03,Auto,NY,,4916.23,High
C01629,2023-09-23,Home,NY,,9431.11,Low
C01630,2024-01-08,Life,CT,Litchfield,372.71,Low
C01631,2023-04-26,Health,NY,,5929.26,Medium
C01632,2024-07-23,Auto,NY,,10055.26,Low
C01633,2023-05-14,Life,RI,,17232.09,Medium
C01634,2023-01-22,Home,CT,Litchfield,10892.13,Low
C01635,2023-07-19,Health,NY,,24158.25,High
C01636,2023-11-28,Health,MA,,10452.58,Medium
C01637,2024-07-05,Life,MA,,3333.77,Low
C01638,2023-12-14,Auto,RI,,11548.22,Low
C01639,2024-06-14,Life,CT,Windham,6409.23,High
C01640,2024-04-23,Life,CT,New Haven,16517.03,Low
C01641,2023-02-03,Health,RI,,5291.05,Medium
C01642,2024-03-21,Health,RI,,19647.53,Medium
C01643,2023-12-21,Auto,CT,New Haven,5439.0,Low
C01644,2023-04-19,Home,CT,Tolland,14284.35,Medium
C01645,2024-06-23,Auto,CT,Hartford,13874.79,Low
C01646,2023-12-15,Home,MA,,16137.75,Medium
C01647,2024-03-25,Home,MA,,18329.58,Low
C01648,2023-03-23,Auto,CT,Hartford,2850.57,Low
C01649,2023-05-12,Life,RI,,11599.12,Medium
C01650,2023-02-23,Life,NY,,19984.78,Low
C01651,2024-03-07,Auto,RI,,19808.13,Low
C01652,2024-06-02,Life,CT,Litchfield,15576.32,Medium
C01653,2023-03-06,Life,CT,Windham,19160.57,Low
C01654,2023-11-30,Home,NY,,11848.72,Low
C01655,2024-03-31,Life,RI,,3851.79,Low
C01656,2023-04-26,Home,CT,Tolland,525.4,Medium
C01657,2024-07-02,Life,RI,,1516.99,Low
C01658,2023-09-13,Auto,MA,,16839.99,Medium
C01659,2024-07-31,Auto,MA,,18479.34,Low
C01660,2023-05-21,Auto,CT,New Haven,9951.49,Low
C01661,2023-08-31,Auto,RI,,1812.12,Medium
C01662,2023-02-17,Home,CT,Middlesex,16248.91,Low
C01663,2023-02-17,Home,CT,New London,6051.46,Medium
C01664,2024-05-11,Health,MA,,4396.95,Low
C01665,2023-06-26,Home,CT,Middlesex,9947.01,Low
C01666,2024-07-18,Life,RI,,16146.02,Low
C01667,2024-04-13,Home,CT,New London,10264.14,Low
C01668,2024-08-20,Health,CT,Windham,10410.37,Medium
C01669,2023-02-14,Auto,NY,,8324.33,Medium
C01670,2023-10-21,Home,RI,,6031.58,Low
C01671,2023-09-08,Life,RI,,10109.9,Low
C01672,2023-11-21,Life,MA,,11447.94,High
C01673,2023-04-23,Home,RI,,12087.94,Low
C01674,2024-03-25,Life,RI,,14618.22,Low
C01675,2024-02-05,Home,RI,,2972.02,Medium
C01676,2023-02-27,Life,MA,,3709.49,Low
C01677,2024-05-02,Home,NY,,13229.52,Medium
C01678,2023-08-19,Life,MA,,6695.59,Medium
C01679,2023-01-25,Life,MA,,5147.02,Medium
C01680,2024-02-19,Auto,MA,,19702.51,High
C01681,2024-07-15,Auto,MA,,17342.39,Low
C01682,2023-05-29,Home,CT,Tolland,4977.09,Low
C01683,2023-02-10,Home,CT,Tolland,953.93,Medium
C01684,2023-03-31,Home,RI,,5035.36,High
C01685,2023-05-24,Life,CT,New London,15819.05,Low
C01686,2024-07-11,Life,RI,,948.41,Medium
C01687,2024-07-17,Home,MA,,13840.14,Low
C01688,2023-04-28,Home,MA,,967.34,Medium
C01689,2024-04-22,Home,RI,,14430.19,Medium
C01690,2023-01-25,Life,MA,,12873.05,Low
C01691,2024-04-08,Life,CT,Fairfield,2757.74,Medium
C01692,2024-03-03,Health,NY,,5887.04,High
C01693,2024-05-23,Home,NY,,8004.54,Low
C01694,2023-08-15,Home,RI,,9237.33,Medium
C01695,2024-06-10,Auto,MA,,14940.1,Low
C01696,2024-02-01,Home,NY,,21232.88,High
C01697,2024-05-24,Auto,CT,Middlesex,3818.72,Low
C01698,2023-11-08,Home,MA,,3067.32,Medium
C01699,2024-08-08,Home,MA,,8181.01,High
C01700,2023-09-18,Life,NY,,18210.71,Medium
C01701,2023-04-02,Auto,RI,,12576.69,Low
C01702,2024-06-30,Health,CT,Litchfield,1841.15,Medium
C01703,2023-03-20,Home,CT,Middlesex,3706.25,Medium
C01704,2024-03-04,Life,MA,,16887.51,High
C01705,2024-01-26,Auto,NY,,1405.94,Low
C01706,2023-04-29,Home,MA,,6134.36,Low
C01707,2024-06-22,Home,RI,,2387.25,Low
C01708,2023-07-18,Auto,NY,,9675.95,Low
C01709,2024-01-17,Auto,CT,Fairfield,11114.89,Low
C01710,2023-01-28,Auto,NY,,10407.35,Low
C01711,2023-09-16,Life,CT,Windham,6128.86,Medium
C01712,2024-07-19,Auto,NY,,1983.51,Low
C01713,2024-03-06,Auto,MA,,10217.77,Low
C01714,2023-10-14,Auto,NY,,14292.78,Low
C01715,2023-07-24,Home,MA,,4012.28,Low
C01716,2023-06-29,Life,RI,,3828.48,High
C01717,2023-04-04,Auto,CT,Middlesex,13601.83,High
C01718,2023-01-30,Life,CT,Tolland,3155.79,Medium
C01719,2023-03-27,Health,CT,New London,11443.62,Low
C01720,2023-08-10,Home,RI,,19223.75,Medium
C01721,2024-03-26,Health,NY,,4840.26,Medium
C01722,2024-08-06,Home,RI,,14491.48,High
C01723,2024-07-16,Health,NY,,298.68,Low
C01724,2023-11-16,Auto,MA,,19038.13,Low
C01725,2023-09-26,Home,NY,,29806.93,High
C01726,2024-01-01,Home,NY,,11359.3,Low
C01727,2023-07-22,Life,NY,,18452.76,Medium
C01728,2023-12-14,Home,CT,Tolland,13370.89,Low
C01729,2023-04-03,Health,MA,,17099.34,Medium
C01730,2024-01-06,Home,CT,Litchfield,4841.46,Low
C01731,2023-11-29,Health,CT,New Haven,6792.55,Medium
C01732,2023-12-27,Health,NY,,19882.25,Low
C01733,2023-12-15,Home,MA,,9939.97,Medium
C01734,2024-05-26,Home,CT,New London,13659.49,Medium
C01735,2023-04-29,Health,NY,,1625.82,Low
C01736,2024-01-01,Auto,MA,,5607.67,Low
C01737,2024-01-11,Home,MA,,15663.52,Medium
C01738,2023-11-20,Life,RI,,4911.09,Low
C01739,2023-11-14,Auto,RI,,11524.28,Low
C01740,2023-09-10,Health,CT,Windham,2614.19,Low
C01741,2023-09-06,Home,NY,,2854.01,Low
C01742,2024-04-28,Health,CT,Fairfield,5235.64,Low
C01743,2023-07-15,Health,RI,,10463.18,Low
C01744,2023-07-22,Auto,CT,Middlesex,9825.87,Low
C01745,2023-05-23,Health,MA,,1393.62,Low
C01746,2023-09-16,Health,MA,,24151.61,High
C01747,2023-12-13,Auto,RI,,6960.08,Low
C01748,2024-07-04,Auto,CT,Tolland,4603.66,Low
C01749,2023-03-22,Health,RI,,384.03,Low
C01750,2023-04-26,Health,RI,,17547.97,Low
C01751,2024-07-16,Life,NY,,8755.44,Low
C01752,2024-01-02,Auto,RI,,6100.47,Medium
C01753,2023-08-09,Auto,MA,,5654.63,Low
C01754,2023-06-08,Health,RI,,21655.7,High
C01755,2023-11-25,Health,MA,,13200.93,High
C01756,2023-10-08,Home,NY,,6027.83,Low
C01757,2023-03-03,Health,CT,New London,2759.42,Low
C01758,2023-01-19,Life,MA,,4705.7,Low
C01759,2024-06-22,Auto,NY,,9827.43,Low
C01760,2023-03-13,Life,NY,,16842.93,Low
C01761,2023-05-27,Auto,NY,,2545.78,Low
C01762,2023-10-02,Health,NY,,4591.34,Low
C01763,2023-03-01,Auto,RI,,6973.19,Medium
C01764,2023-11-22,Life,NY,,18088.63,Medium
C01765,2024-01-14,Health,MA,,15455.21,Low
C01766,2023-10-20,Health,NY,,9528.95,Medium
C01767,2023-12-18,Auto,MA,,8365.01,Medium
C01768,2023-01-28,Health,RI,,16392.17,Medium
C01769,2023-10-26,Health,MA,,1570.3,Low
C01770,2023-12-12,Home,MA,,2895.21,Low
C01771,2024-08-01,Life,RI,,15053.35,Low
C01772,2023-03-27,Health,NY,,6347.15,Low
C01773,2024-01-30,Auto,RI,,13072.04,Low
C01774,2023-01-06,Home,NY,,9202.06,Low
C01775,2024-05-24,Auto,RI,,13905.8,Low
C01776,2023-12-06,Life,CT,Litchfield,12481.1,Low
C01777,2024-05-01,Auto,RI,,7579.22,Low
C01778,2023-06-11,Home,NY,,7691.39,Low
C01779,2024-05-30,Life,NY,,10656.18,Low
C01780,2023-03-15,Auto,CT,Hartford,9776.04,Low
C01781,2023-05-26,Home,NY,,14601.18,Low
C01782,2023-03-14,Home,NY,,3200.16,Low
C01783,2023-01-22,Home,RI,,4802.79,High
C01784,2023-02-12,Auto,CT,Litchfield,6143.64,Low
C01785,2023-11-26,Auto,RI,,2056.15,Low
C01786,2023-10-30,Life,RI,,16211.74,Low
C01787,2024-02-07,Home,RI,,14379.26,Low
C01788,2024-03-29,Life,NY,,3179.42,Medium
C01789,2024-04-25,Auto,MA,,8557.09,Low
C01790,2024-01-04,Home,RI,,28615.24,High
C01791,2024-06-28,Home,NY,,10632.21,Low
C01792,2023-12-30,Auto,CT,Fairfield,18653.27,Low
C01793,2023-01-17,Auto,RI,,13523.21,Medium
C01794,2024-05-14,Health,CT,Fairfield,3375.92,Medium
C01795,2024-03-10,Life,NY,,9793.96,Low
C01796,2024-05-05,Home,RI,,13538.7,Low
C01797,2024-01-22,Health,CT,New Haven,25813.0,High
C01798,2024-08-07,Auto,CT,Litchfield,23897.33,High
C01799,2023-08-08,Health,RI,,15109.71,Medium
C01800,2024-03-07,Home,CT,Tolland,4508.47,Medium
C01801,2024-05-26,Life,NY,,16133.32,Medium
C01802,2024-03-15,Home,NY,,27278.82,High
C01803,2023-07-01,Auto,MA,,12028.17,Low
C01804,2024-07-30,Life,RI,,4061.85,Low
C01805,2024-05-20,Home,CT,Litchfield,17933.26,Low
C01806,2024-06-21,Health,CT,Tolland,7923.29,Low
C01807,2024-04-02,Life,MA,,5916.35,Medium
C01808,2023-12-17,Health,MA,,13402.48,Low
C01809,2023-07-07,Home,CT,Litchfield,7761.91,Medium
C01810,2024-05-26,Life,MA,,10698.6,Low
C01811,2024-05-27,Home,NY,,22793.63,High
C01812,2024-08-12,Home,RI,,1231.88,Low
C01813,2023-09-26,Home,RI,,7635.99,Medium
C01814,2023-02-02,Health,CT,New London,19377.17,Low
C01815,2024-08-10,Life,NY,,26895.0,High
C01816,2023-06-29,Health,CT,Fairfield,23715.9,High
C01817,2023-05-15,Home,NY,,5175.73,Low
C01818,2023-02-08,Life,CT,Litchfield,17337.85,Low
C01819,2023-06-26,Life,NY,,1688.91,Low
C01820,2023-11-21,Home,RI,,8601.49,Low
C01821,2024-05-25,Auto,CT,Fairfield,6843.56,Low
C01822,2023-10-08,Auto,MA,,8308.42,Low
C01823,2023-02-27,Auto,CT,Middlesex,22669.84,High
C01824,2024-04-09,Health,RI,,27881.67,High
C01825,2023-11-05,Life,NY,,8776.31,Low
C01826,2024-02-16,Auto,MA,,15833.15,Low
C01827,2023-07-12,Home,NY,,11648.13,Low
C01828,2023-09-07,Home,CT,Windham,12751.02,Low
C01829,2023-08-15,Home,NY,,18601.44,Low
C01830,2023-10-14,Health,NY,,14610.49,Medium
C01831,2024-05-16,Home,CT,New London,13969.28,Medium
C01832,2024-06-20,Auto,NY,,12765.58,Low
C01833,2024-02-12,Life,NY,,5828.25,Low
C01834,2023-02-20,Health,MA,,18319.04,Medium
C01835,2024-07-21,Auto,CT,New Haven,28673.11,High
C01836,2024-04-12,Auto,NY,,6562.67,Medium
C01837,2024-07-03,Auto,CT,Windham,5207.23,Medium
C01838,2024-05-31,Home,CT,Hartford,9071.43,Medium
C01839,2023-06-12,Auto,CT,New Haven,12529.83,Medium
C01840,2023-02-27,Home,CT,Middlesex,7773.15,Medium
C01841,2023-01-29,Home,CT,Fairfield,9673.06,High
C01842,2023-12-15,Auto,NY,,15152.01,Medium
C01843,2024-01-10,Auto,CT,Hartford,8136.5,Low
C01844,2023-06-20,Home,NY,,10389.79,Low
C01845,2023-11-28,Home,CT,New Haven,15179.99,Medium
C01846,2024-05-09,Auto,MA,,17011.74,Medium
C01847,2024-03-22,Home,CT,Windham,5253.67,Low
C01848,2023-02-02,Home,RI,,18785.73,Low
C01849,2023-06-23,Home,RI,,19496.05,Low
C01850,2023-03-28,Auto,NY,,5815.45,Medium
C01851,2023-05-27,Life,NY,,12664.54,Low
C01852,2023-10-31,Auto,CT,Fairfield,16716.32,Low
C01853,2024-03-15,Life,CT,Middlesex,27936.92,High
C01854,2024-01-21,Auto,CT,Windham,8066.41,Medium
C01855,2023-06-29,Auto,MA,,6257.07,Low
C01856,2023-04-19,Health,RI,,19911.25,Low
C01857,2024-03-14,Health,CT,Fairfield,16821.29,High
C01858,2023-12-21,Auto,RI,,13361.01,Low
C01859,2023-02-09,Life,MA,,18931.78,Low
C01860,2023-04-07,Home,RI,,2008.73,Medium
C01861,2023-10-13,Health,NY,,9222.95,Low
C01862,2023-02-25,Health,RI,,18933.41,Low
C01863,2023-07-27,Auto,CT,Tolland,2514.58,Medium
C01864,2023-12-22,Health,MA,,8094.31,Low
C01865,2023-03-21,Auto,NY,,27800.2,High
C01866,2023-03-22,Life,CT,New Haven,15119.3,Low
C01867,2023-04-25,Home,MA,,29947.94,High
C01868,2023-10-22,Health,NY,,1856.51,Medium
C01869,2024-01-17,Home,NY,,3498.0,Low
C01870,2024-04-12,Health,MA,,6807.0,Low
C01871,2023-02-10,Health,MA,,3482.93,High
C01872,2024-06-24,Home,MA,,10471.81,Medium
C01873,2024-02-05,Health,MA,,17394.46,Low
C01874,2023-09-07,Health,RI,,1250.64,Medium
C01875,2024-05-04,Auto,NY,,18699.53,High
C01876,2024-04-10,Health,RI,,1237.02,Low
C01877,2023-03-25,Life,NY,,6486.53,Low
C01878,2023-03-20,Life,RI,,19995.27,Low
C01879,2024-06-20,Life,MA,,17151.52,High
C01880,2023-02-14,Health,MA,,18004.6,Low
C01881,2023-02-25,Health,CT,Litchfield,10253.01,Low
C01882,2023-11-07,Life,CT,Hartford,8472.03,Low
C01883,2023-12-13,Auto,RI,,9336.82,Low
C01884,2023-09-20,Home,MA,,12392.77,Low
C01885,2023-01-26,Health,RI,,18442.13,Low
C01886,2023-04-09,Life,NY,,11661.96,Low
C01887,2024-04-20,Home,NY,,18211.36,Medium
C01888,2024-07-31,Auto,MA,,13854.02,Low
C01889,2023-09-30,Auto,RI,,26566.08,High
C01890,2024-01-15,Health,RI,,5383.71,Low
C01891,2024-03-02,Home,MA,,10512.27,Low
C01892,2023-05-29,Home,MA,,1141.06,Low
C01893,2024-08-06,Health,NY,,13487.89,Medium
C01894,2023-03-29,Life,NY,,23295.25,High
C01895,2024-07-21,Home,RI,,3137.23,Low
C01896,2023-12-19,Auto,NY,,28985.18,High
C01897,2024-02-13,Health,RI,,5703.51,Medium
C01898,2023-12-03,Auto,RI,,12015.19,Low
C01899,2023-04-22,Health,CT,New London,19263.15,Medium
C01900,2024-03-31,Auto,NY,,17549.7,Medium
C01901,2023-03-31,Life,CT,Middlesex,16319.73,Low
C01902,2024-02-19,Auto,CT,Tolland,4472.57,Low
C01903,2023-02-25,Auto,MA,,4438.78,Low
C01904,2023-09-20,Health,NY,,11864.6,Low
C01905,2023-07-05,Life,RI,,14300.49,Low
C01906,2024-03-15,Home,RI,,7109.8,Low
C01907,2024-08-06,Health,CT,Tolland,911.04,Low
C01908,2023-05-03,Home,MA,,18144.27,Low
C01909,2023-04-08,Health,MA,,4195.19,Medium
C01910,2023-11-23,Home,CT,Middlesex,19883.41,Low
C01911,2023-12-24,Health,NY,,13864.19,Low
C01912,2024-08-04,Life,MA,,6995.58,Low
C01913,2024-04-22,Auto,NY,,14753.21,Medium
C01914,2024-05-01,Health,CT,Litchfield,5528.31,Low
C01915,2024-02-14,Health,NY,,1495.16,Low
C01916,2023-06-30,Health,RI,,8994.21,Low
C01917,2023-02-01,Auto,MA,,9303.17,Medium
C01918,2024-06-30,Health,CT,Litchfield,8894.55,Low
C01919,2023-02-10,Home,MA,,17774.84,Low
C01920,2024-06-14,Health,NY,,8917.94,Medium
C01921,2024-03-27,Health,CT,Hartford,4617.22,Low
C01922,2023-10-16,Health,CT,Middlesex,10526.95,High
C01923,2023-04-16,Life,CT,Litchfield,7640.13,Low
C01924,2023-04-12,Life,NY,,7284.69,Low
C01925,2023-10-17,Health,NY,,2231.91,Medium
C01926,2023-05-11,Health,CT,Tolland,6648.09,Medium
C01927,2023-02-12,Life,RI,,8315.91,Medium
C01928,2024-01-12,Home,RI,,20872.77,High
C01929,2024-03-29,Home,RI,,7437.89,Low
C01930,2024-01-12,Health,MA,,5539.79,Low
C01931,2024-01-11,Health,MA,,11110.13,Low
C01932,2023-08-17,Health,MA,,2970.92,Medium
C01933,2023-02-16,Health,RI,,10637.89,Medium
C01934,2023-11-25,Auto,RI,,13983.4,Medium
C01935,2024-01-29,Auto,RI,,20238.11,High
C01936,2024-03-21,Auto,RI,,4283.06,Low
C01937,2023-12-21,Health,NY,,621.77,Medium
C01938,2024-02-14,Health,RI,,7211.8,Medium
C01939,2024-02-18,Auto,NY,,458.79,Low
C01940,2024-05-03,Health,NY,,18569.74,Low
C01941,2023-01-01,Auto,NY,,14119.77,Low
C01942,2023-03-02,Life,MA,,19698.44,Medium
C01943,2023-04-06,Auto,RI,,4807.93,Low
C01944,2023-02-01,Life,RI,,14247.26,High
C01945,2023-06-21,Health,CT,Hartford,12158.57,Medium
C01946,2024-03-11,Auto,CT,New Haven,10018.0,Low
C01947,2024-04-27,Auto,MA,,13143.36,Medium
C01948,2023-01-11,Health,MA,,9358.05,Low
C01949,2024-06-01,Health,NY,,536.32,Low
C01950,2023-07-05,Auto,MA,,14513.37,Low
C01951,2023-04-25,Home,CT,Middlesex,10955.19,Medium
C01952,2023-06-21,Health,CT,Tolland,15932.34,Medium
C01953,2023-04-30,Auto,NY,,3197.74,Medium
C01954,2024-01-06,Home,RI,,2652.26,Low
C01955,2024-03-25,Home,MA,,4164.27,Low
C01956,2023-03-11,Home,MA,,11739.75,Low
C01957,2023-03-25,Life,MA,,18660.62,Low
C01958,2024-01-30,Life,MA,,9178.97,Low
C01959,2024-06-08,Life,CT,Windham,11479.12,High
C01960,2023-05-24,Health,RI,,13018.84,Low
C01961,2023-06-27,Health,NY,,8827.12,High
C01962,2024-03-20,Home,MA,,16629.77,Low
C01963,2023-08-28,Life,RI,,7294.08,Low
C01964,2023-09-10,Life,RI,,5024.15,High
C01965,2023-01-27,Home,NY,,5372.6,Medium
C01966,2024-02-16,Auto,MA,,12543.96,High
C01967,2023-12-22,Home,RI,,14204.42,High
C01968,2023-04-23,Life,NY,,16276.99,Low
C01969,2024-03-04,Home,NY,,9083.88,Low
C01970,2023-04-20,Auto,RI,,6830.23,Medium
C01971,2024-01-02,Life,NY,,11223.68,Medium
C01972,2024-08-09,Home,NY,,7398.84,Low
C01973,2023-11-30,Health,CT,Windham,9706.75,Low
C01974,2023-01-22,Auto,CT,Fairfield,9056.05,Medium
C01975,2024-03-15,Home,RI,,7004.96,Low
C01976,2024-03-20,Home,RI,,14457.62,Low
C01977,2023-01-25,Life,RI,,9981.23,Medium
C01978,2024-08-17,Health,MA,,19039.26,Low
C01979,2024-08-04,Home,CT,Tolland,14331.87,Low
C01980,2023-10-16,Auto,RI,,5011.69,Low
C01981,2023-09-08,Life,RI,,3830.7,Medium
C01982,2024-06-02,Health,MA,,4779.25,Low
C01983,2023-12-24,Auto,NY,,14596.58,Medium
C01984,2024-01-12,Home,MA,,4760.42,Low
C01985,2023-11-04,Home,MA,,19443.21,Low
C01986,2024-07-14,Health,MA,,14700.05,Low
C01987,2024-01-23,Life,CT,Tolland,18549.65,Low
C01988,2024-06-19,Health,RI,,5032.47,Low
C01989,2024-05-16,Home,NY,,762.52,Low
C01990,2023-01-20,Home,NY,,14259.13,Low
C01991,2023-09-22,Health,NY,,3023.73,Low
C01992,2023-04-15,Life,RI,,19289.76,Medium
C01993,2024-03-13,Health,RI,,2983.63,Low
C01994,2024-02-26,Health,RI,,7154.99,High
C01995,2023-02-23,Home,MA,,14943.85,Low
C01996,2024-06-27,Home,RI,,4554.77,Medium
C01997,2024-04-06,Auto,NY,,15557.32,Low
C01998,2023-07-08,Health,MA,,2034.03,High
C01999,2023-05-23,Health,RI,,11342.59,Low
C02000,2024-01-12,Health,RI,,15294.89,Low
C02001,2024-03-19,Auto,MA,,3251.16,Medium
C02002,2023-08-23,Home,MA,,9452.61,Medium
C02003,2023-05-09,Health,CT,Fairfield,8849.86,Low
C02004,2023-04-07,Life,MA,,4478.2,Medium
C02005,2023-10-12,Health,CT,Fairfield,15219.41,Low
C02006,2023-10-01,Auto,MA,,14618.48,Low
C02007,2023-04-17,Health,MA,,12731.8,Low
C02008,2023-06-26,Life,CT,Windham,2778.71,Low
C02009,2024-08-07,Auto,RI,,13402.17,Low
C02010,2024-02-10,Health,RI,,14532.43,Low
C02011,2023-03-20,Home,RI,,28645.8,High
C02012,2023-02-10,Auto,RI,,1060.43,Low
C02013,2023-05-02,Health,NY,,14402.13,Medium
C02014,2024-05-22,Life,RI,,15476.46,Medium
C02015,2023-04-29,Life,CT,New London,8803.65,Low
C02016,2023-06-14,Auto,NY,,15927.61,Medium
C02017,2024-08-20,Life,RI,,11402.02,Medium
C02018,2024-07-07,Home,NY,,8746.08,Low
C02019,2023-07-15,Life,MA,,10514.52,Low
C02020,2023-08-18,Auto,NY,,5080.78,Low
C02021,2024-01-24,Home,MA,,7025.68,Medium
C02022,2023-12-26,Health,NY,,10919.27,High
C02023,2024-08-16,Life,RI,,14873.61,High
C02024,2024-04-26,Auto,RI,,14077.54,Low
C02025,2023-01-16,Auto,RI,,10671.4,Low
C02026,2024-07-17,Auto,CT,Hartford,16414.92,Low
C02027,2024-05-31,Health,CT,Tolland,1562.85,Low
C02028,2024-04-24,Auto,CT,Hartford,20403.28,High
C02029,2024-04-03,Life,RI,,11955.14,Low
C02030,2023-04-30,Home,RI,,18369.17,Medium
C02031,2023-08-07,Health,NY,,11557.07,Medium
C02032,2024-03-19,Health,RI,,7551.61,Low
C02033,2023-10-11,Home,RI,,16097.92,Medium
C02034,2024-08-06,Life,NY,,10866.64,Low
C02035,2024-04-05,Auto,RI,,18746.57,Low
C02036,2024-03-26,Life,RI,,13635.72,Medium
C02037,2023-10-20,Home,CT,Middlesex,14148.33,Low
C02038,2024-08-07,Life,NY,,27375.96,High
C02039,2024-01-13,Auto,CT,Hartford,8503.83,Low
